Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Log_Sales,Log_ShiipingCost,Log_Quantity,Log_Profit
19355,Low,0.06,205.99,8.99,32,Matthew Berman,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,TimeportP7382,0.56,West,Oregon,Grants Pass,97526,2010-09-12,2010-09-19,2568.096,22,3838.14,89203,8.252743153234308,2.196112848483529,3.091042453358316,7.850920047288688
21213,Critical,0.08,8.95,2.01,32,Matthew Berman,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",0.39,West,Oregon,Grants Pass,97526,2011-10-06,2011-10-08,85.86359999999999,15,133.07,89204,4.890875305555651,0.6981347220709843,2.70805020110221,4.452759990638604
22221,High,0.06,449.99,49.0,32,Matthew Berman,Delivery Truck,Corporate,Technology,Copiers and Fax,Jumbo Drum,Canon PC940 Copier,0.38,West,Oregon,Grants Pass,97526,2013-06-12,2013-06-14,345.0,5,2157.25,89207,7.676589541388417,3.8918202981106265,1.6094379124341003,5.84354441703136
23654,Not Specified,0.03,4.24,5.41,33,Ricky Hensley,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,West,Oregon,Gresham,97030,2010-06-15,2010-06-17,-84.4376,13,58.68,89201,4.072098953274781,1.6882490928583902,2.5649493574615367,
23655,Not Specified,0.04,2.94,0.7,33,Ricky Hensley,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 338,0.58,West,Oregon,Gresham,97030,2010-06-15,2010-06-16,24.312,18,53.1,89201,3.9721769282478934,-0.35667494393873245,2.8903717578961645,3.190970055614492
25327,Medium,0.05,4.82,5.24,33,Ricky Hensley,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Turn Tabs Binder Tool for Ring Binders,0.39,West,Oregon,Gresham,97030,2012-01-26,2012-01-27,-75.12168,5,24.27,89205,3.18924101973851,1.6563214983329508,1.6094379124341003,
24531,Critical,0.05,70.98,30.0,33,Ricky Hensley,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex High-Tech Fabric Mesh Task Chair,0.78,West,Oregon,Gresham,97030,2013-08-16,2013-08-18,-162.15032000000002,9,640.97,89208,6.462982653953353,3.4011973816621555,2.1972245773362196,
24532,Critical,0.05,4.98,4.7,33,Ricky Hensley,Regular Air,Corporate,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,West,Oregon,Gresham,97030,2013-08-16,2013-08-18,-14.992640000000002,9,46.63,89208,3.8422441108202294,1.547562508716013,2.1972245773362196,
25223,Not Specified,0.0,6783.02,24.49,35,Milton Bland,Regular Air,Small Business,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,West,Oregon,Gresham,97030,2012-11-27,2012-11-28,2396.8795800000025,3,21366.51,91256,9.969580021920478,3.1982648709640764,1.0986122886681098,7.7819229953751785
21026,Low,0.07,65.99,3.99,35,Milton Bland,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 7760,0.59,West,Oregon,Gresham,97030,2013-05-28,2013-06-02,165.50099999999998,7,394.37,91257,5.977289554926676,1.3837912309017721,1.9459101490553132,5.108977237094935
25224,Not Specified,0.02,9.27,4.39,36,Ray Morgan,Express Air,Small Business,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",0.38,West,Oregon,Hillsboro,97123,2012-11-27,2012-11-29,71.434,29,272.98,91256,5.60939853242805,1.47932922708708,3.367295829986474,4.268773946479024
25225,Not Specified,0.03,6.68,6.15,36,Ray Morgan,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1968,0.37,West,Oregon,Hillsboro,97123,2012-11-27,2012-11-29,5.650000000000006,10,73.81,91256,4.301494223781961,1.8164520818184267,2.302585092994046,1.7316555451583506
25226,Not Specified,0.1,5.78,5.67,37,Stacy Chandler,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1978,0.36,West,Oregon,Keizer,97303,2012-11-27,2012-11-30,7.670000000000009,11,62.59,91256,4.13660552093661,1.7351891177396608,2.3978952727983707,2.037316615379166
20935,Medium,0.02,1.68,1.57,39,Ian L O'Donnell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,Central,Illinois,Alton,62002,2011-07-03,2011-07-04,-30.54,10,17.12,88682,2.840247370713596,0.45107561936021673,2.302585092994046,
20936,Medium,0.1,7.08,2.35,39,Ian L O'Donnell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,Central,Illinois,Alton,62002,2011-07-03,2011-07-05,23.82,14,90.8,88682,4.508659285607248,0.8544153281560676,2.6390573296152584,3.170525563927154
18911,Critical,0.07,28.15,8.99,39,Ian L O'Donnell,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0.57,Central,Illinois,Alton,62002,2013-06-12,2013-06-15,-15.463999999999999,4,113.59,88684,4.73259547424333,2.196112848483529,1.3862943611198906,
18673,Not Specified,0.09,7.98,6.5,40,Seth Grimes,Regular Air,Corporate,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,0.59,West,Washington,Anacortes,98221,2013-03-21,2013-03-23,-71.44,4,30.96,88683,3.4326960487215263,1.8718021769015913,1.3862943611198906,
22406,Not Specified,0.09,45.99,4.99,42,Alexandra Fuller,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,KF 788,0.56,West,Washington,Puyallup,98373,2012-11-05,2012-11-06,24.186800000000034,8,299.74,91455,5.70291543221685,1.6074359097634274,2.0794415416798357,3.1858070298027403
23753,Not Specified,0.07,8.09,7.96,42,Alexandra Fuller,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",0.49,West,Washington,Puyallup,98373,2013-11-26,2013-11-29,63.48448000000002,36,291.56,91458,5.675245816514012,2.0744289998562917,3.58351893845611,4.15079546657697
23754,Not Specified,0.03,20.99,1.25,42,Alexandra Fuller,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,West,Washington,Puyallup,98373,2013-11-26,2013-11-27,43.27171200000002,9,158.27,91458,5.0643024353451915,0.22314355131420976,2.1972245773362196,3.7674991189729345
25933,High,0.0,99.99,19.99,43,Theodore Moran,Regular Air,Consumer,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,West,Washington,Redmond,98052,2010-11-10,2010-11-11,25.913820000000015,6,647.07,91454,6.4724544803023925,2.995232148512309,1.791759469228055,3.2547764171301687
25438,Low,0.05,9.31,3.98,43,Theodore Moran,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,West,Washington,Redmond,98052,2013-02-26,2013-03-04,-17.58,9,83.01,91456,4.418961082466944,1.3812818192963463,2.1972245773362196,
25331,Critical,0.06,95.98,58.2,43,Theodore Moran,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,Washington,Redmond,98052,2013-08-30,2013-09-01,-336.38464000000005,15,1396.96,91457,7.2420537260624975,4.063885354737392,2.70805020110221,
23651,Medium,0.1,39.48,3.99,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,0.56,Central,Texas,Coppell,75019,2012-02-24,2012-02-26,338.6244,13,490.76,91578,6.195955209922982,1.3837912309017721,2.5649493574615367,5.82489152853215
25399,Not Specified,0.08,5.81,3.37,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Advantus Push Pins, Aluminum Head",0.54,Central,Texas,Coppell,75019,2012-09-23,2012-09-23,-51.25,18,97.85,91579,4.583435693842085,1.2149127443642704,2.8903717578961645,
25397,Not Specified,0.0,30.97,4.0,46,Anne Nguyen,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,South,Virginia,Colonial Heights,23834,2012-09-23,2012-09-25,21.624,3,94.62,91579,4.549868870203002,1.3862943611198906,1.0986122886681098,3.0738038089741466
25398,Not Specified,0.0,17.67,8.99,46,Anne Nguyen,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,South,Virginia,Colonial Heights,23834,2012-09-23,2012-09-25,-78.092,20,368.39,91579,5.9091421596044835,2.196112848483529,2.995732273553991,
20727,Medium,0.06,17.98,8.51,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,Central,Illinois,Springfield,62701,2011-08-15,2011-08-15,-27.600924,1,21.16,87712,3.052112606990099,2.1412419425852827,0.0,
19337,Medium,0.07,4.13,0.5,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Illinois,Springfield,62701,2012-08-13,2012-08-16,60.80969999999999,22,88.13,87713,4.478812997111569,-0.6931471805599453,3.091042453358316,4.107749315720737
18362,High,0.03,7.31,0.49,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,Central,Illinois,Springfield,62701,2012-10-10,2012-10-11,94.81979999999999,19,137.42,87714,4.92304192960293,-0.7133498878774648,2.9444389791664403,4.551978248212098
18363,High,0.01,20.99,2.5,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,Central,Illinois,Springfield,62701,2012-10-10,2012-10-11,-85.27464,12,213.02,87714,5.36138605801502,0.9162907318741551,2.4849066497880004,
20726,High,0.06,39.24,1.99,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Verbatim DVD-R 4.7GB authoring disc,0.51,Central,Illinois,Springfield,62701,2013-01-11,2013-01-12,229.0593,9,331.97,87715,5.805044603387864,0.688134638736401,2.1972245773362196,5.433980921997032
23944,High,0.08,67.84,0.99,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,0.58,Central,Illinois,Streamwood,60107,2011-03-29,2011-03-29,-12.82,1,64.91,87710,4.173001695045377,-0.01005033585350145,0.0,
21138,High,0.04,7.64,1.39,49,Terri Lyons,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,Central,Illinois,Streamwood,60107,2011-05-18,2011-05-19,7.27,1,15.42,87711,2.7356653681351832,0.3293037471426003,0.0,1.9837562915454279
20728,Medium,0.04,12.95,4.98,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,Central,Illinois,Streamwood,60107,2011-08-15,2011-08-17,18.882579999999997,5,69.4,87712,4.239886867512759,1.6054298910365616,1.6094379124341003,2.938239803923619
23662,Low,0.0,65.99,5.31,49,Terri Lyons,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Illinois,Streamwood,60107,2013-02-17,2013-02-19,391.7199,10,567.71,87716,6.341610724959007,1.6695918352538475,2.302585092994046,5.970547043568175
23802,Medium,0.1,30.73,4.0,49,Terri Lyons,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,Central,Illinois,Streamwood,60107,2013-03-02,2013-03-03,-45.1,7,208.12,87717,5.338114836422103,1.3862943611198906,1.9459101490553132,
21300,Critical,0.06,200.97,15.59,49,Terri Lyons,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,Central,Illinois,Streamwood,60107,2013-03-12,2013-03-14,526.608,4,763.2,87718,6.637520120134077,2.7466296830696852,1.3862943611198906,6.266456438743245
22691,Medium,0.09,2.6,2.4,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,Central,Illinois,Streamwood,60107,2013-10-06,2013-10-07,-17.68,6,16.64,87719,2.8118094353930627,0.8754687373538999,1.791759469228055,
22692,Medium,0.07,14.97,7.51,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,0.57,Central,Illinois,Streamwood,60107,2013-10-06,2013-10-08,-30.48,4,63.9,87719,4.157319361383489,2.0162354657760435,1.3862943611198906,
23945,High,0.04,276.2,24.49,50,Dawn Bailey,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,,Central,Illinois,Tinley Park,60477,2011-03-29,2011-04-01,1585.0886999999998,8,2297.23,87710,7.739459328281501,3.1982648709640764,2.0794415416798357,7.368395646890669
18551,Not Specified,0.0,115.99,2.5,52,Lorraine Kelly,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6160,0.57,West,Washington,Puyallup,98373,2010-09-10,2010-09-10,162.666,6,627.04,88426,6.441010334451321,0.9162907318741551,1.791759469228055,5.091699018815984
19341,Critical,0.02,40.97,1.99,52,Lorraine Kelly,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,West,Washington,Puyallup,98373,2011-09-10,2011-09-11,378.16139999999996,13,548.06,88427,6.3063847700056215,0.688134638736401,2.5649493574615367,5.935321088614789
18666,Critical,0.08,7.7,3.68,52,Lorraine Kelly,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,West,Washington,Puyallup,98373,2012-11-06,2012-11-07,3.328000000000003,17,129.57,88428,4.86422127564072,1.3029127521808397,2.833213344056216,1.202371522958963
22117,Critical,0.07,3502.14,8.73,53,Sidney Russell Austin,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,Washington,Redmond,98052,2010-07-28,2010-07-30,-6923.5992,1,3267.55,88425,8.091795747600122,2.166765369851511,0.0,
18552,Not Specified,0.02,5.98,5.79,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1903,0.36,West,Washington,Redmond,98052,2010-09-10,2010-09-11,-67.49,17,110.19,88426,4.702206148499686,1.7561322915849038,2.833213344056216,
21677,Low,0.09,3.08,0.99,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,West,Washington,Redmond,98052,2013-02-19,2013-02-21,23.1564,11,33.56,88429,3.5133348815990053,-0.01005033585350145,2.3978952727983707,3.1422712002081736
19968,High,0.03,44.43,46.59,55,Marvin Hawley,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,0.67,East,New York,Syracuse,13210,2011-10-06,2011-10-07,-1513.2648960000004,14,666.63,88076,6.502235169361417,3.8413859258287055,2.6390573296152584,
19969,Low,0.07,130.98,54.74,55,Marvin Hawley,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,East,New York,Syracuse,13210,2011-10-20,2011-10-25,-414.18,6,814.6,88077,6.702697195214312,4.002594703612533,1.791759469228055,
18469,Low,0.01,15.68,3.73,55,Marvin Hawley,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,East,New York,Syracuse,13210,2013-04-10,2013-04-10,23.563499999999998,2,34.15,88081,3.530762586016799,1.3164082336557241,0.6931471805599453,3.159698904625967
18470,Low,0.04,71.37,69.0,55,Marvin Hawley,Express Air,Consumer,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,East,New York,Syracuse,13210,2013-04-10,2013-04-14,54.59805000000001,11,761.52,88081,6.63531643594305,4.23410650459726,2.3978952727983707,3.999998167827375
20697,Medium,0.06,3.8,1.49,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,New York,Tonawanda,14150,2010-10-20,2010-10-21,19.6282,20,73.55,88075,4.297965447047447,0.3987761199573678,2.995732273553991,2.976967307700912
20698,Medium,0.06,1.76,0.7,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,East,New York,Tonawanda,14150,2010-10-20,2010-10-21,-1.6524,17,29.57,88075,3.3867603338643857,-0.35667494393873245,2.833213344056216,
19970,Low,0.04,4.76,3.01,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,East,New York,Tonawanda,14150,2011-10-20,2011-10-27,-7.9488,23,109.64,88077,4.697202271434585,1.1019400787607843,3.1354942159291497,
24218,High,0.01,5.84,1.2,56,Randall Montgomery,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,New York,Tonawanda,14150,2013-01-11,2013-01-13,47.0972,11,68.79,88079,4.2310583855379225,0.1823215567939546,2.3978952727983707,3.8522135512722557
23305,Not Specified,0.1,5.94,9.92,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,East,New York,Tonawanda,14150,2013-02-08,2013-02-09,-211.0595,7,40.94,88080,3.7121075802331434,2.2945529212967815,1.9459101490553132,
23306,Not Specified,0.1,65.99,2.5,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,6190,0.55,East,New York,Tonawanda,14150,2013-02-08,2013-02-09,186.417,6,311.98,88080,5.7429390831907225,0.9162907318741551,1.791759469228055,5.2279860998096055
22008,Low,0.1,525.98,19.99,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,East,New York,Tonawanda,14150,2013-12-27,2013-12-30,5291.465099999999,15,7668.79,88082,8.944914124419538,2.995232148512309,2.70805020110221,8.573850443028707
22009,Low,0.1,115.99,8.99,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5185,0.58,East,New York,Tonawanda,14150,2013-12-27,2013-12-29,1176.724224,21,1941.74,88082,7.571339757292933,2.196112848483529,3.044522437723423,7.070489775643641
26008,Medium,0.06,11.66,7.95,57,Kimberly Epstein,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,East,New York,Troy,12180,2012-01-21,2012-01-23,-143.8648,10,120.64,88078,4.792810904259646,2.0731719286662407,2.302585092994046,
19277,Critical,0.08,6.48,6.81,59,Rose Lassiter,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1930,0.36,Central,Texas,Port Arthur,77642,2013-02-23,2013-02-25,-96.59,8,51.56,87413,3.9427461780709865,1.918392120161421,2.0794415416798357,
19278,Critical,0.02,2.78,0.97,59,Rose Lassiter,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,Central,Texas,Port Arthur,77642,2013-02-23,2013-02-25,0.77,6,17.24,87413,2.847232265235547,-0.030459207484708574,1.791759469228055,-0.2613647641344075
18289,Critical,0.0,3.95,5.13,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",0.59,Central,Texas,Port Arthur,77642,2013-03-14,2013-03-15,-157.18,11,45.57,87416,3.8192496052757914,1.6351056591826783,2.3978952727983707,
19903,Not Specified,0.09,150.98,57.2,59,Rose Lassiter,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,DMI Arturo Collection Mission-style Design Wood Chair,0.59,Central,Texas,Port Arthur,77642,2013-04-03,2013-04-04,-231.6,5,750.94,87417,6.621325755097115,4.046553898385752,1.6094379124341003,
19904,Not Specified,0.02,38.94,35.0,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Eldon Base for stackable storage shelf, platinum",0.8,Central,Texas,Port Arthur,77642,2013-04-03,2013-04-04,-1119.64,10,394.4,87417,5.97736562272848,3.5553480614894135,2.302585092994046,
